library,dependency,type
br.com.caelum:vraptor:3.5.1,aopalliance:aopalliance:1.0,Compile
br.com.caelum:vraptor:3.5.1,com.google.inject:guice:3.0,Compile
br.com.caelum:vraptor:3.5.1,org.hamcrest:hamcrest-library:1.2,Compile
br.com.caelum:vraptor:3.5.1,org.hamcrest:hamcrest-core:1.2,Compile
br.com.caelum:vraptor:3.5.1,commons-io:commons-io:1.3.2,Compile
br.com.caelum:vraptor:3.5.1,com.google.guava:guava:11.0.2,Compile
br.com.caelum:vraptor:3.5.1,javax.inject:javax.inject:1,Compile
br.com.caelum:vraptor:3.5.1,com.google.inject.extensions:guice-multibindings:3.0,Compile
br.com.caelum:vraptor:3.5.1,com.google.code.gson:gson:2.2.1,Compile
br.com.caelum:vraptor:3.5.1,ognl:ognl:2.7.3,Compile
br.com.caelum:vraptor:3.5.1,org.springframework:spring-aop:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.1,org.hibernate:hibernate-validator:5.0.0.Final,Compile
br.com.caelum:vraptor:3.5.1,commons-fileupload:commons-fileupload:1.2.1,Compile
br.com.caelum:vraptor:3.5.2,com.google.inject.extensions:guice-multibindings:3.0,Compile
br.com.caelum:vraptor:3.5.2,org.springframework:spring-context:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.2,net.vidageek:mirror:1.6.1,Compile
br.com.caelum:vraptor:3.5.2,org.objenesis:objenesis:1.3,Compile
br.com.caelum:vraptor:3.5.2,com.thoughtworks.paranamer:paranamer:2.5.2,Compile
br.com.caelum:vraptor:3.5.2,net.sf.scannotation:scannotation:1.0.2,Compile
br.com.caelum:vraptor:3.5.2,com.thoughtworks.xstream:xstream:1.3.1,Compile
br.com.caelum:vraptor:3.5.2,ognl:ognl:2.7.3,Compile
br.com.caelum:vraptor:3.5.2,org.springframework:spring-aop:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.2,org.springframework:spring-asm:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.2,org.springframework:spring-beans:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.2,javax.validation:validation-api:1.1.0.Final,Compile
br.com.caelum:vraptor:3.5.2,org.springframework:spring-core:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.2,org.springframework:spring-expression:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.2,org.springframework:spring-web:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.2,org.aspectj:aspectjrt:1.6.9,Compile
br.com.caelum:vraptor:3.5.2,com.google.inject:guice:3.0,Compile
br.com.caelum:vraptor:3.5.2,org.hibernate:hibernate-core:3.6.6.Final,Compile
br.com.caelum:vraptor:3.5.2,aopalliance:aopalliance:1.0,Compile
br.com.caelum:vraptor:3.5.2,org.picocontainer:picocontainer:2.13.6,Compile
br.com.caelum:vraptor:3.5.2,org.codehaus.jettison:jettison:1.2,Compile
br.com.caelum:vraptor:3.5.2,org.slf4j:slf4j-log4j12:1.6.1,Compile
br.com.caelum:vraptor:3.5.2,xpp3:xpp3_min:1.1.4c,Compile
br.com.caelum:vraptor:3.5.2,org.slf4j:slf4j-api:1.6.1,Compile
br.com.caelum:vraptor:3.5.2,br.com.caelum:iogi:0.9.2,Compile
br.com.caelum:vraptor:3.5.2,javassist:javassist:3.12.1.GA,Compile
br.com.caelum:vraptor:3.5.2,org.hamcrest:hamcrest-library:1.2,Compile
br.com.caelum:vraptor:3.5.2,org.hamcrest:hamcrest-core:1.2,Compile
br.com.caelum:vraptor:3.5.2,commons-io:commons-io:1.3.2,Compile
br.com.caelum:vraptor:3.5.2,com.google.code.gson:gson:2.2.4,Compile
br.com.caelum:vraptor:3.5.2,joda-time:joda-time:1.6,Compile
br.com.caelum:vraptor:3.5.2,javax.annotation:jsr250-api:1.0,Compile
br.com.caelum:vraptor:3.5.2,org.hibernate:hibernate-validator:5.0.0.Final,Compile
br.com.caelum:vraptor:3.5.2,com.google.guava:guava:11.0.2,Compile
br.com.caelum:vraptor:3.5.2,commons-fileupload:commons-fileupload:1.3,Compile
br.com.caelum:vraptor:3.5.3,org.springframework:spring-asm:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.3,com.google.guava:guava:11.0.2,Compile
br.com.caelum:vraptor:3.5.3,br.com.caelum:iogi:0.9.2,Compile
br.com.caelum:vraptor:3.5.3,javassist:javassist:3.12.1.GA,Compile
br.com.caelum:vraptor:3.5.3,org.slf4j:slf4j-api:1.6.1,Compile
br.com.caelum:vraptor:3.5.3,org.slf4j:slf4j-log4j12:1.6.1,Compile
br.com.caelum:vraptor:3.5.3,net.vidageek:mirror:1.6.1,Compile
br.com.caelum:vraptor:3.5.3,org.objenesis:objenesis:1.3,Compile
br.com.caelum:vraptor:3.5.3,com.thoughtworks.paranamer:paranamer:2.5.2,Compile
br.com.caelum:vraptor:3.5.3,net.sf.scannotation:scannotation:1.0.2,Compile
br.com.caelum:vraptor:3.5.3,org.springframework:spring-aop:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.3,org.springframework:spring-expression:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.3,org.springframework:spring-core:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.3,org.springframework:spring-web:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.3,org.aspectj:aspectjrt:1.6.9,Compile
br.com.caelum:vraptor:3.5.3,com.google.inject:guice:3.0,Compile
br.com.caelum:vraptor:3.5.3,com.google.inject.extensions:guice-multibindings:3.0,Compile
br.com.caelum:vraptor:3.5.3,aopalliance:aopalliance:1.0,Compile
br.com.caelum:vraptor:3.5.3,org.picocontainer:picocontainer:2.13.6,Compile
br.com.caelum:vraptor:3.5.3,org.codehaus.jettison:jettison:1.2,Compile
br.com.caelum:vraptor:3.5.3,xpp3:xpp3_min:1.1.4c,Compile
br.com.caelum:vraptor:3.5.3,ognl:ognl:2.7.3,Compile
br.com.caelum:vraptor:3.5.3,com.google.code.gson:gson:2.2.4,Compile
br.com.caelum:vraptor:3.5.3,javax.validation:validation-api:1.1.0.Final,Compile
br.com.caelum:vraptor:3.5.3,org.hibernate:hibernate-validator:5.0.0.Final,Compile
br.com.caelum:vraptor:3.5.3,javax.annotation:jsr250-api:1.0,Compile
br.com.caelum:vraptor:3.5.3,joda-time:joda-time:1.6,Compile
br.com.caelum:vraptor:3.5.3,commons-fileupload:commons-fileupload:1.3,Compile
br.com.caelum:vraptor:3.5.3,commons-io:commons-io:1.3.2,Compile
br.com.caelum:vraptor:3.5.3,org.hamcrest:hamcrest-core:1.2,Compile
br.com.caelum:vraptor:3.5.3,org.hamcrest:hamcrest-library:1.2,Compile
br.com.caelum:vraptor:3.5.3,org.hibernate:hibernate-core:3.6.6.Final,Compile
br.com.caelum:vraptor:3.5.3,com.thoughtworks.xstream:xstream:1.3.1,Compile
br.com.caelum:vraptor:3.5.3,org.springframework:spring-beans:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.3,org.springframework:spring-context:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.4,org.springframework:spring-beans:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.4,org.springframework:spring-asm:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.4,org.springframework:spring-aop:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.4,ognl:ognl:2.7.3,Compile
br.com.caelum:vraptor:3.5.4,com.thoughtworks.xstream:xstream:1.4.7,Compile
br.com.caelum:vraptor:3.5.4,net.sf.scannotation:scannotation:1.0.2,Compile
br.com.caelum:vraptor:3.5.4,org.springframework:spring-context:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.4,javax.annotation:jsr250-api:1.0,Compile
br.com.caelum:vraptor:3.5.4,net.vidageek:mirror:1.6.1,Compile
br.com.caelum:vraptor:3.5.4,org.slf4j:slf4j-log4j12:1.6.1,Compile
br.com.caelum:vraptor:3.5.4,org.slf4j:slf4j-api:1.6.1,Compile
br.com.caelum:vraptor:3.5.4,javassist:javassist:3.12.1.GA,Compile
br.com.caelum:vraptor:3.5.4,br.com.caelum:iogi:1.0.0,Compile
br.com.caelum:vraptor:3.5.4,com.google.guava:guava:11.0.2,Compile
br.com.caelum:vraptor:3.5.4,org.objenesis:objenesis:1.3,Compile
br.com.caelum:vraptor:3.5.4,com.thoughtworks.paranamer:paranamer:2.5.2,Compile
br.com.caelum:vraptor:3.5.4,org.springframework:spring-core:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.4,org.springframework:spring-expression:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.4,commons-fileupload:commons-fileupload:1.3,Compile
br.com.caelum:vraptor:3.5.4,org.hamcrest:hamcrest-core:1.2,Compile
br.com.caelum:vraptor:3.5.4,org.hamcrest:hamcrest-library:1.2,Compile
br.com.caelum:vraptor:3.5.4,org.hibernate:hibernate-validator:5.0.0.Final,Compile
br.com.caelum:vraptor:3.5.4,javax.validation:validation-api:1.1.0.Final,Compile
br.com.caelum:vraptor:3.5.4,org.hibernate:hibernate-core:3.6.6.Final,Compile
br.com.caelum:vraptor:3.5.4,com.google.code.gson:gson:2.2.4,Compile
br.com.caelum:vraptor:3.5.4,xpp3:xpp3_min:1.1.4c,Compile
br.com.caelum:vraptor:3.5.4,org.codehaus.jettison:jettison:1.2,Compile
br.com.caelum:vraptor:3.5.4,org.picocontainer:picocontainer:2.13.6,Compile
br.com.caelum:vraptor:3.5.4,aopalliance:aopalliance:1.0,Compile
br.com.caelum:vraptor:3.5.4,com.google.inject.extensions:guice-multibindings:3.0,Compile
br.com.caelum:vraptor:3.5.4,com.google.inject:guice:3.0,Compile
br.com.caelum:vraptor:3.5.4,org.aspectj:aspectjrt:1.6.9,Compile
br.com.caelum:vraptor:3.5.4,org.springframework:spring-web:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.4,joda-time:joda-time:1.6,Compile
br.com.caelum:vraptor:3.5.5,javassist:javassist:3.12.1.GA,Compile
br.com.caelum:vraptor:3.5.5,org.slf4j:slf4j-api:1.6.6,Compile
br.com.caelum:vraptor:3.5.5,com.google.inject.extensions:guice-multibindings:3.0,Compile
br.com.caelum:vraptor:3.5.5,br.com.caelum:iogi:1.0.0,Compile
br.com.caelum:vraptor:3.5.5,com.google.guava:guava:11.0.2,Compile
br.com.caelum:vraptor:3.5.5,org.slf4j:slf4j-log4j12:1.6.6,Compile
br.com.caelum:vraptor:3.5.5,net.vidageek:mirror:1.6.1,Compile
br.com.caelum:vraptor:3.5.5,org.hamcrest:hamcrest-library:1.2,Compile
br.com.caelum:vraptor:3.5.5,org.hamcrest:hamcrest-core:1.2,Compile
br.com.caelum:vraptor:3.5.5,commons-fileupload:commons-fileupload:1.3,Compile
br.com.caelum:vraptor:3.5.5,joda-time:joda-time:1.6,Compile
br.com.caelum:vraptor:3.5.5,javax.annotation:jsr250-api:1.0,Compile
br.com.caelum:vraptor:3.5.5,org.hibernate:hibernate-validator:5.0.0.Final,Compile
br.com.caelum:vraptor:3.5.5,javax.validation:validation-api:1.1.0.Final,Compile
br.com.caelum:vraptor:3.5.5,org.hibernate:hibernate-core:3.6.6.Final,Compile
br.com.caelum:vraptor:3.5.5,com.google.code.gson:gson:2.2.4,Compile
br.com.caelum:vraptor:3.5.5,aopalliance:aopalliance:1.0,Compile
br.com.caelum:vraptor:3.5.5,org.objenesis:objenesis:1.3,Compile
br.com.caelum:vraptor:3.5.5,xpp3:xpp3_min:1.1.4c,Compile
br.com.caelum:vraptor:3.5.5,net.sf.scannotation:scannotation:1.0.2,Compile
br.com.caelum:vraptor:3.5.5,com.google.inject:guice:3.0,Compile
br.com.caelum:vraptor:3.5.5,org.aspectj:aspectjrt:1.6.9,Compile
br.com.caelum:vraptor:3.5.5,org.springframework:spring-web:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.5,org.springframework:spring-expression:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.5,com.thoughtworks.paranamer:paranamer:2.5.2,Compile
br.com.caelum:vraptor:3.5.5,org.springframework:spring-context:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.5,org.springframework:spring-core:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.5,org.codehaus.jettison:jettison:1.2,Compile
br.com.caelum:vraptor:3.5.5,org.springframework:spring-asm:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.5,org.springframework:spring-aop:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.5,ognl:ognl:2.7.3,Compile
br.com.caelum:vraptor:3.5.5,com.thoughtworks.xstream:xstream:1.4.7,Compile
br.com.caelum:vraptor:3.5.5,org.springframework:spring-beans:3.0.5.RELEASE,Compile
br.com.caelum:vraptor:3.5.5,org.picocontainer:picocontainer:2.13.6,Compile
br.com.jarch:jarch-framework:18.4.0,ar.com.fdvs:DynamicJasper:5.1.0,Compile
br.com.jarch:jarch-framework:18.4.0,net.sf.jasperreports:jasperreports:6.4.0,Compile
br.com.jarch:jarch-framework:18.4.0,net.sf.jasperreports:jasperreports-fonts:6.0.0,Compile
br.com.jarch:jarch-framework:18.4.0,org.hibernate:hibernate-envers:5.2.5.Final,Compile
br.com.jarch:jarch-framework:18.4.0,com.itextpdf:itext-pdfa:5.5.7,Compile
br.com.jarch:jarch-framework:18.4.0,org.apache.commons:commons-collections4:4.1,Compile
br.com.jarch:jarch-framework:18.4.0,org.apache.poi:poi:3.12,Compile
br.com.jarch:jarch-framework:18.4.0,org.apache.poi:poi-ooxml:3.12,Compile
br.com.jarch:jarch-framework:18.4.0,org.apache.poi:poi-scratchpad:3.12,Compile
br.com.jarch:jarch-framework:18.4.0,org.camunda.bpm:camunda-engine:7.7.0,Compile
br.com.jarch:jarch-framework:18.4.0,org.camunda.bpm:camunda-engine-cdi:7.7.0,Compile
br.com.jarch:jarch-framework:18.4.0,org.camunda.bpm.javaee:camunda-ejb-client:7.7.0,Compile
br.com.jarch:jarch-framework:18.4.0,org.webjars:bootstrap:2.3.2,Compile
br.com.jarch:jarch-framework:18.4.0,org.webjars:bpmn-js:0.10.3,Compile
br.com.jarch:jarch-framework:18.4.0,commons-fileupload:commons-fileupload:1.3,Compile
br.com.jarch:jarch-framework:18.4.0,commons-beanutils:commons-beanutils:1.9.3,Compile
br.com.jarch:jarch-framework:18.4.0,net.sf.barcode4j:barcode4j-light:2.0,Compile
br.com.jarch:jarch-framework:18.4.0,net.glxn:qrgen:1.4,Compile
br.com.jarch:jarch-framework:18.4.0,com.lowagie:itext:2.1.7,Compile
br.com.jarch:jarch-framework:18.4.0,com.hazelcast:hazelcast:2.6.5,Compile
br.com.jarch:jarch-framework:18.4.0,net.sf.ehcache:ehcache:2.7.4,Compile
br.com.jarch:jarch-framework:18.4.0,rome:rome:1.0,Compile
br.com.jarch:jarch-framework:18.4.0,org.atmosphere:atmosphere-runtime:2.4.6,Compile
br.com.jarch:jarch-framework:18.4.0,ar.com.fdvs:DynamicJasper-core-fonts:1.0,Compile
br.com.jarch:jarch-framework:18.4.0,org.javassist:javassist:3.20.0-GA,Compile
br.com.jarch:jarch-framework:18.4.0,junit:junit:4.12,Compile
br.com.jarch:jarch-framework:18.4.0,org.seleniumhq.selenium:selenium-api:3.9.1,Compile
br.com.jarch:jarch-framework:18.4.0,org.seleniumhq.selenium:selenium-firefox-driver:3.9.1,Compile
br.com.jarch:jarch-framework:18.4.0,org.seleniumhq.selenium:selenium-chrome-driver:3.9.1,Compile
br.com.jarch:jarch-framework:18.4.0,org.seleniumhq.selenium:selenium-opera-driver:3.9.1,Compile
br.com.jarch:jarch-framework:18.4.0,org.primefaces:primefaces:6.2,Compile
br.com.jarch:jarch-framework:18.4.0,org.seleniumhq.selenium:selenium-java:3.9.1,Compile
br.com.jarch:jarch-framework:18.4.1,org.apache.commons:commons-collections4:4.1,Compile
br.com.jarch:jarch-framework:18.4.1,org.seleniumhq.selenium:selenium-java:3.9.1,Compile
br.com.jarch:jarch-framework:18.4.1,org.primefaces:primefaces:6.2,Compile
br.com.jarch:jarch-framework:18.4.1,net.sf.jasperreports:jasperreports:6.4.0,Compile
br.com.jarch:jarch-framework:18.4.1,net.sf.jasperreports:jasperreports-fonts:6.0.0,Compile
br.com.jarch:jarch-framework:18.4.1,org.hibernate:hibernate-envers:5.2.5.Final,Compile
br.com.jarch:jarch-framework:18.4.1,com.itextpdf:itext-pdfa:5.5.7,Compile
br.com.jarch:jarch-framework:18.4.1,org.apache.poi:poi:3.12,Compile
br.com.jarch:jarch-framework:18.4.1,org.apache.poi:poi-ooxml:3.12,Compile
br.com.jarch:jarch-framework:18.4.1,org.apache.poi:poi-scratchpad:3.12,Compile
br.com.jarch:jarch-framework:18.4.1,org.camunda.bpm:camunda-engine:7.7.0,Compile
br.com.jarch:jarch-framework:18.4.1,org.camunda.bpm:camunda-engine-cdi:7.7.0,Compile
br.com.jarch:jarch-framework:18.4.1,org.camunda.bpm.javaee:camunda-ejb-client:7.7.0,Compile
br.com.jarch:jarch-framework:18.4.1,org.webjars:bootstrap:2.3.2,Compile
br.com.jarch:jarch-framework:18.4.1,org.webjars:bpmn-js:0.10.3,Compile
br.com.jarch:jarch-framework:18.4.1,ar.com.fdvs:DynamicJasper:5.1.0,Compile
br.com.jarch:jarch-framework:18.4.1,commons-fileupload:commons-fileupload:1.3,Compile
br.com.jarch:jarch-framework:18.4.1,net.sf.barcode4j:barcode4j-light:2.0,Compile
br.com.jarch:jarch-framework:18.4.1,net.glxn:qrgen:1.4,Compile
br.com.jarch:jarch-framework:18.4.1,com.lowagie:itext:2.1.7,Compile
br.com.jarch:jarch-framework:18.4.1,com.hazelcast:hazelcast:2.6.5,Compile
br.com.jarch:jarch-framework:18.4.1,net.sf.ehcache:ehcache:2.7.4,Compile
br.com.jarch:jarch-framework:18.4.1,rome:rome:1.0,Compile
br.com.jarch:jarch-framework:18.4.1,org.atmosphere:atmosphere-runtime:2.4.6,Compile
br.com.jarch:jarch-framework:18.4.1,org.javassist:javassist:3.20.0-GA,Compile
br.com.jarch:jarch-framework:18.4.1,junit:junit:4.12,Compile
br.com.jarch:jarch-framework:18.4.1,org.seleniumhq.selenium:selenium-api:3.9.1,Compile
br.com.jarch:jarch-framework:18.4.1,org.seleniumhq.selenium:selenium-firefox-driver:3.9.1,Compile
br.com.jarch:jarch-framework:18.4.1,org.seleniumhq.selenium:selenium-chrome-driver:3.9.1,Compile
br.com.jarch:jarch-framework:18.4.1,org.seleniumhq.selenium:selenium-opera-driver:3.9.1,Compile
br.com.jarch:jarch-framework:18.4.1,commons-beanutils:commons-beanutils:1.9.3,Compile
br.com.jarch:jarch-framework:18.4.1,ar.com.fdvs:DynamicJasper-core-fonts:1.0,Compile
br.com.jarch:jarch-framework:18.5.0,org.primefaces:primefaces:6.2,Compile
br.com.jarch:jarch-framework:18.5.0,ar.com.fdvs:DynamicJasper-core-fonts:1.0,Compile
br.com.jarch:jarch-framework:18.5.0,org.camunda.bpm.javaee:camunda-ejb-client:7.7.0,Compile
br.com.jarch:jarch-framework:18.5.0,org.webjars:bootstrap:2.3.2,Compile
br.com.jarch:jarch-framework:18.5.0,org.seleniumhq.selenium:selenium-opera-driver:3.9.1,Compile
br.com.jarch:jarch-framework:18.5.0,org.seleniumhq.selenium:selenium-chrome-driver:3.9.1,Compile
br.com.jarch:jarch-framework:18.5.0,commons-fileupload:commons-fileupload:1.3,Compile
br.com.jarch:jarch-framework:18.5.0,commons-beanutils:commons-beanutils:1.9.3,Compile
br.com.jarch:jarch-framework:18.5.0,net.sf.barcode4j:barcode4j-light:2.0,Compile
br.com.jarch:jarch-framework:18.5.0,net.glxn:qrgen:1.4,Compile
br.com.jarch:jarch-framework:18.5.0,com.lowagie:itext:2.1.7,Compile
br.com.jarch:jarch-framework:18.5.0,com.hazelcast:hazelcast:2.6.5,Compile
br.com.jarch:jarch-framework:18.5.0,net.sf.ehcache:ehcache:2.7.4,Compile
br.com.jarch:jarch-framework:18.5.0,rome:rome:1.0,Compile
br.com.jarch:jarch-framework:18.5.0,org.atmosphere:atmosphere-runtime:2.4.6,Compile
br.com.jarch:jarch-framework:18.5.0,org.javassist:javassist:3.20.0-GA,Compile
br.com.jarch:jarch-framework:18.5.0,junit:junit:4.12,Compile
br.com.jarch:jarch-framework:18.5.0,org.seleniumhq.selenium:selenium-api:3.9.1,Compile
br.com.jarch:jarch-framework:18.5.0,org.seleniumhq.selenium:selenium-firefox-driver:3.9.1,Compile
br.com.jarch:jarch-framework:18.5.0,org.camunda.bpm:camunda-engine-cdi:7.7.0,Compile
br.com.jarch:jarch-framework:18.5.0,org.camunda.bpm:camunda-engine:7.7.0,Compile
br.com.jarch:jarch-framework:18.5.0,org.webjars:bpmn-js:0.10.3,Compile
br.com.jarch:jarch-framework:18.5.0,org.apache.poi:poi-ooxml:3.12,Compile
br.com.jarch:jarch-framework:18.5.0,org.apache.poi:poi:3.12,Compile
br.com.jarch:jarch-framework:18.5.0,org.apache.commons:commons-collections4:4.1,Compile
br.com.jarch:jarch-framework:18.5.0,com.itextpdf:itext-pdfa:5.5.7,Compile
br.com.jarch:jarch-framework:18.5.0,org.hibernate:hibernate-envers:5.2.5.Final,Compile
br.com.jarch:jarch-framework:18.5.0,net.sf.jasperreports:jasperreports-fonts:6.0.0,Compile
br.com.jarch:jarch-framework:18.5.0,net.sf.jasperreports:jasperreports:6.4.0,Compile
br.com.jarch:jarch-framework:18.5.0,org.apache.poi:poi-scratchpad:3.12,Compile
br.com.jarch:jarch-framework:18.5.0,ar.com.fdvs:DynamicJasper:5.1.0,Compile
br.com.jarch:jarch-framework:18.5.0,org.seleniumhq.selenium:selenium-java:3.9.1,Compile
br.com.jarch:jarch-framework:18.5.1,org.seleniumhq.selenium:selenium-api:3.9.1,Compile
br.com.jarch:jarch-framework:18.5.1,junit:junit:4.12,Compile
br.com.jarch:jarch-framework:18.5.1,net.glxn:qrgen:1.4,Compile
br.com.jarch:jarch-framework:18.5.1,org.seleniumhq.selenium:selenium-firefox-driver:3.9.1,Compile
br.com.jarch:jarch-framework:18.5.1,net.sf.barcode4j:barcode4j-light:2.0,Compile
br.com.jarch:jarch-framework:18.5.1,org.javassist:javassist:3.20.0-GA,Compile
br.com.jarch:jarch-framework:18.5.1,org.seleniumhq.selenium:selenium-chrome-driver:3.9.1,Compile
br.com.jarch:jarch-framework:18.5.1,org.seleniumhq.selenium:selenium-java:3.9.1,Compile
br.com.jarch:jarch-framework:18.5.1,com.lowagie:itext:2.1.7,Compile
br.com.jarch:jarch-framework:18.5.1,com.hazelcast:hazelcast:2.6.5,Compile
br.com.jarch:jarch-framework:18.5.1,ar.com.fdvs:DynamicJasper:5.1.0,Compile
br.com.jarch:jarch-framework:18.5.1,ar.com.fdvs:DynamicJasper-core-fonts:1.0,Compile
br.com.jarch:jarch-framework:18.5.1,net.sf.ehcache:ehcache:2.7.4,Compile
br.com.jarch:jarch-framework:18.5.1,rome:rome:1.0,Compile
br.com.jarch:jarch-framework:18.5.1,org.atmosphere:atmosphere-runtime:2.4.6,Compile
br.com.jarch:jarch-framework:18.5.1,commons-fileupload:commons-fileupload:1.3,Compile
br.com.jarch:jarch-framework:18.5.1,org.seleniumhq.selenium:selenium-opera-driver:3.9.1,Compile
br.com.jarch:jarch-framework:18.5.1,org.webjars:bpmn-js:0.10.3,Compile
br.com.jarch:jarch-framework:18.5.1,commons-beanutils:commons-beanutils:1.9.3,Compile
br.com.jarch:jarch-framework:18.5.1,org.camunda.bpm:camunda-engine:7.7.0,Compile
br.com.jarch:jarch-framework:18.5.1,org.apache.commons:commons-collections4:4.1,Compile
br.com.jarch:jarch-framework:18.5.1,org.apache.poi:poi:3.12,Compile
br.com.jarch:jarch-framework:18.5.1,net.sf.jasperreports:jasperreports-fonts:6.0.0,Compile
br.com.jarch:jarch-framework:18.5.1,net.sf.jasperreports:jasperreports:6.4.0,Compile
br.com.jarch:jarch-framework:18.5.1,org.primefaces:primefaces:6.2,Compile
br.com.jarch:jarch-framework:18.5.1,org.apache.poi:poi-ooxml:3.12,Compile
br.com.jarch:jarch-framework:18.5.1,org.apache.poi:poi-scratchpad:3.12,Compile
br.com.jarch:jarch-framework:18.5.1,com.itextpdf:itext-pdfa:5.5.7,Compile
br.com.jarch:jarch-framework:18.5.1,org.camunda.bpm:camunda-engine-cdi:7.7.0,Compile
br.com.jarch:jarch-framework:18.5.1,org.hibernate:hibernate-envers:5.2.5.Final,Compile
br.com.jarch:jarch-framework:18.5.1,org.webjars:bootstrap:2.3.2,Compile
br.com.jarch:jarch-framework:18.5.1,org.camunda.bpm.javaee:camunda-ejb-client:7.7.0,Compile
br.com.jarch:jarch-framework:18.6.0,com.hazelcast:hazelcast:2.6.5,Compile
br.com.jarch:jarch-framework:18.6.0,com.lowagie:itext:2.1.7,Compile
br.com.jarch:jarch-framework:18.6.0,org.seleniumhq.selenium:selenium-java:3.9.1,Compile
br.com.jarch:jarch-framework:18.6.0,ar.com.fdvs:DynamicJasper:5.1.0,Compile
br.com.jarch:jarch-framework:18.6.0,ar.com.fdvs:DynamicJasper-core-fonts:1.0,Compile
